MLS Number,county,County_Index,Year_Sale,List Price,Sale Price,DOM,Sale Date
ME221073267,El Dorado,18,2021,420000,430000,1,7/2/2021 0:00
ME221071213,El Dorado,18,2021,190000,187500,4,6/22/2021 0:00
ME221070107,Placer,10,2021,552000,570000,7,6/24/2021 0:00
ME221064704,Sacramento,2,2021,350000,365000,5,6/15/2021 0:00
ME202101056,Sutter,23,2021,729000,735000,11,5/10/2021 0:00
ME202001161,Butte,9,2020,279000,275000,50,5/31/2020 0:00
TM21-750814,Los Angeles,0,2021,991532,991532,0,6/11/2021 0:00
CREV21107840,Riverside,3,2021,650000,670000,25,6/13/2021 0:00
CROC21127061,Orange,1,2021,999000,975000,0,6/11/2021 0:00
CRNP21133826,Orange,1,2021,7500000,7150000,23,7/4/2021 0:00
CROC21124365,Orange,1,2021,899000,926000,48,6/21/2021 0:00
CRV0-219006339,Ventura,12,2019,389900,390000,52,7/15/2019 0:00
CRSC21124496,San Luis Obispo,20,2021,875000,936200,4,6/13/2021 0:00
BE40955535,Alameda,5,2021,799888,908000,9,7/1/2021 0:00
CC40953630,Contra Costa,4,2021,1625000,1850000,9,6/19/2021 0:00
BA321056150,Marin,17,2021,2395000,2925000,10,7/2/2021 0:00
ME221068121,Placer,10,2021,914500,919000,2,6/18/2021 0:00
ME221070989,Sacramento,2,2021,255000,261000,3,6/21/2021 0:00
ME221061414,Sacramento,2,2021,379000,415000,5,6/15/2021 0:00
CRPV21109610,Los Angeles,0,2021,995000,995000,17,6/18/2021 0:00
CRPW21132142,Los Angeles,0,2021,549000,560000,6,6/23/2021 0:00
CNSR21124124,Los Angeles,0,2021,1195000,1340000,9,6/18/2021 0:00
CNSR21140967,Los Angeles,0,2021,1300000,1305000,0,5/28/2021 0:00
CRNDP2107091,San Diego,7,2021,1249000,1250000,9,6/22/2021 0:00
CRIV21132636,San Bernardino,8,2021,555000,555000,7,6/25/2021 0:00
CRIG21122351,Riverside,3,2021,564900,610000,16,6/17/2021 0:00
CRSW21125020,Riverside,3,2021,570000,596000,7,6/14/2021 0:00
CRSC21122516,San Luis Obispo,20,2021,2225000,2550000,22,6/18/2021 0:00
CRPI21136273,Santa Barbara,29,2021,639700,639700,1,6/24/2021 0:00
ML81848018,Santa Clara,6,2021,1788000,2311000,6,6/15/2021 0:00
CC40953867,Alameda,5,2021,699000,715000,12,6/23/2021 0:00
BA321056915,Marin,17,2021,2300000,2300000,4,5/25/2021 0:00
BA321051078,Marin,17,2021,719000,766000,9,6/18/2021 0:00
BA321053224,Sonoma,13,2021,699000,805000,10,6/24/2021 0:00
BE40954058,San Joaquin,15,2021,594500,600000,4,6/16/2021 0:00
ME221066409,Sacramento,2,2021,500000,560000,4,6/15/2021 0:00
ME221066006,Placer,10,2021,465000,465000,10,6/21/2021 0:00
ME202003191,Butte,9,2020,145000,145000,24,11/20/2020 0:00
ME201903754,Tehama,32,2019,125000,120000,0,11/6/2019 0:00
TM21-748812,Los Angeles,0,2021,899000,1050000,9,7/2/2021 0:00
CROC21125282,Los Angeles,0,2021,899000,980000,9,6/18/2021 0:00
CNSR21158945,Los Angeles,0,2021,2000000,2000000,0,7/20/2021 0:00
CRPW21131899,San Diego,7,2021,599995,690000,1,6/19/2021 0:00
CRPTP2104093,San Diego,7,2021,1300000,1300000,83,5/11/2021 0:00
CRIV21131600,San Bernardino,8,2021,659000,680000,5,6/22/2021 0:00
CRNP21131561,Orange,1,2021,4649000,4500000,1,6/20/2021 0:00
CROC21122496,Orange,1,2021,869000,941900,17,6/23/2021 0:00
CROC21129248,Orange,1,2021,749900,853333,8,6/22/2021 0:00
CRPW21124539,Orange,1,2021,749900,780000,4,6/14/2021 0:00
CRPW21097048,Orange,1,2021,799900,873000,5,6/16/2021 0:00
CRPW21128400,Orange,1,2021,950000,950000,0,6/14/2021 0:00
CRCV21124899,Riverside,3,2021,849000,950000,6,6/15/2021 0:00
CRSW21147314,Riverside,3,2021,599999,640000,3,7/9/2021 0:00
CNSR21119976,Ventura,12,2021,525000,565000,7,6/16/2021 0:00
ML81848452,San Mateo,11,2021,5998000,6450000,3,6/14/2021 0:00
SF421561921,San Francisco,19,2021,998000,1625000,13,6/23/2021 0:00
BE40953900,Alameda,5,2021,1280000,1525000,8,6/19/2021 0:00
CC40954172,Contra Costa,4,2021,575000,531000,10,6/24/2021 0:00
ML81848142,Santa Clara,6,2021,1399000,1300000,12,6/21/2021 0:00
ME221070141,San Joaquin,15,2021,469900,500000,7,6/24/2021 0:00
BA321058214,Sonoma,13,2021,1995000,2550000,8,6/11/2021 0:00
ME221068527,El Dorado,18,2021,599000,660000,10,6/25/2021 0:00
ME221065634,Sacramento,2,2021,880000,930000,6,6/16/2021 0:00
ME221064420,Yuba,21,2021,400000,408000,5,6/15/2021 0:00
ME221063193,Sacramento,2,2021,509000,566000,4,6/14/2021 0:00
ME221073435,Sacramento,2,2021,375000,380000,5,7/6/2021 0:00
ME201900019,Butte,9,2019,475000,475000,5,1/7/2019 0:00
ME202001611,Butte,9,2020,425000,423000,23,6/22/2020 0:00
ME221068149,Yuba,21,2021,450000,500000,4,6/21/2021 0:00
ME201901337,Butte,9,2019,399000,400000,3,4/28/2019 0:00
CRIG21121713,Los Angeles,0,2021,415000,408000,31,7/6/2021 0:00
CRPW21122609,Los Angeles,0,2021,720000,800000,6,6/17/2021 0:00
CRTR21159597,Los Angeles,0,2021,2980000,2860000,0,7/21/2021 0:00
CNSR21126004,Los Angeles,0,2021,650000,685000,4,6/14/2021 0:00
CNSR21148280,Los Angeles,0,2021,999000,975000,0,6/15/2021 0:00
CRSW21125328,Riverside,3,2021,419900,470000,4,6/14/2021 0:00
CROC21099023,Orange,1,2021,740000,740000,1,6/10/2021 0:00
CROC21126601,Orange,1,2021,825000,825000,3,6/14/2021 0:00
CRPI21128553,Santa Barbara,29,2021,515000,515000,2,6/16/2021 0:00
BE40954626,Contra Costa,4,2021,499900,580000,6,6/22/2021 0:00
ME221070899,San Joaquin,15,2021,439950,465888,5,6/23/2021 0:00
ME221068096,Stanislaus,16,2021,469000,513000,3,6/17/2021 0:00
ME221071891,Sacramento,2,2021,420000,420000,8,6/28/2021 0:00
ME221068031,Placer,10,2021,799900,860000,3,6/17/2021 0:00
ME221067555,Placer,10,2021,630000,630000,18,6/27/2021 0:00
ME221065261,Yuba,21,2021,275000,287500,3,6/12/2021 0:00
CRSB21121832,Los Angeles,0,2021,1199000,1290000,9,6/14/2021 0:00
TM21-746234,Los Angeles,0,2021,1169000,1320000,8,6/18/2021 0:00
CRSB21128327,Los Angeles,0,2021,529000,529000,4,6/17/2021 0:00
CRCV21124748,Los Angeles,0,2021,939000,980000,4,6/18/2021 0:00
CRIG21126760,Riverside,3,2021,390000,420000,6,6/17/2021 0:00
CRDW21121139,Riverside,3,2021,538888,587500,17,6/21/2021 0:00
CRSW21130941,Riverside,3,2021,615000,700000,6,6/22/2021 0:00
CROC21125340,Riverside,3,2021,388500,388500,0,4/26/2021 0:00
CRSW21139772,Riverside,3,2021,509999,525000,3,7/1/2021 0:00
CRNP21124547,Orange,1,2021,2044125,2044125,3,4/26/2021 0:00
CROC21119663,Orange,1,2021,899000,910000,15,6/18/2021 0:00
CRPW21089231,Orange,1,2021,690000,690000,0,4/27/2021 0:00
CRPW21129845,Orange,1,2021,2985000,3050000,337,6/25/2021 0:00
CRPW21127960,Riverside,3,2021,599999,618000,12,6/25/2021 0:00
ML81848017,San Mateo,11,2021,3000000,3600000,0,6/9/2021 0:00
EB40953445,Alameda,5,2021,650000,780000,12,6/21/2021 0:00
ML81849982,Santa Cruz,26,2021,1335000,1410000,8,6/29/2021 0:00
ML81849739,Santa Clara,6,2021,1248000,1430000,8,6/30/2021 0:00
ME221065756,Stanislaus,16,2021,395000,427500,5,6/15/2021 0:00
ME221065779,Stanislaus,16,2021,475000,503000,5,6/15/2021 0:00
ME221070652,Sacramento,2,2021,699000,706500,7,6/24/2021 0:00
ME221064979,Placer,10,2021,520000,525000,7,6/16/2021 0:00
ME221065231,Placer,10,2021,625000,670000,6,6/15/2021 0:00
ME221072160,Placer,10,2021,525000,625000,5,6/29/2021 0:00
BA321056340,Solano,14,2021,609000,630000,5,6/29/2021 0:00
ME202001848,Butte,9,2020,255000,262000,8,6/30/2020 0:00
CROC21129517,Orange,1,2021,1895000,1975000,21,6/22/2021 0:00
CRPW21126463,Orange,1,2021,1750000,1850000,4,6/14/2021 0:00
CROC21132615,Orange,1,2021,1699000,1960000,13,7/1/2021 0:00
CRPW21125217,Orange,1,2021,679000,725000,6,6/16/2021 0:00
CRV0-218012522,Ventura,12,2019,1349000,1261530,99,1/11/2019 0:00
CNSR21123725,Ventura,12,2021,649000,692000,4,6/14/2021 0:00
EB40955296,Contra Costa,4,2021,445000,485000,6,6/29/2021 0:00
BE40955284,Alameda,5,2021,925000,1177000,4,6/24/2021 0:00
CC40957820,Alameda,5,2021,1712700,1712700,0,7/8/2021 0:00
BA321056346,Sonoma,13,2021,1525000,1700000,13,7/7/2021 0:00
ML81847989,Santa Clara,6,2021,1295000,1475000,2,6/11/2021 0:00
ML81849393,Santa Clara,6,2021,1648000,1817000,5,6/22/2021 0:00
CC40954622,San Joaquin,15,2021,599000,651000,7,6/23/2021 0:00
ME201903375,Butte,9,2020,299000,295000,115,1/13/2020 0:00
CRP1-5183,Los Angeles,0,2021,1599000,2025000,13,6/24/2021 0:00
CNSR21078242,Los Angeles,0,2021,1249000,1350000,0,6/29/2021 0:00
CRNDP2107070,San Diego,7,2021,572000,572000,2,5/24/2021 0:00
CROC21048060,Orange,1,2021,799900,785000,70,5/15/2021 0:00
CROC21123326,Orange,1,2021,960000,1150000,17,6/10/2021 0:00
CRCV21130782,Orange,1,2021,849000,890000,6,6/23/2021 0:00
CRPI21125539,Santa Barbara,29,2021,399900,415000,4,6/14/2021 0:00
CRSC21125076,Fresno,31,2021,289000,325000,3,6/10/2021 0:00
ME221068967,Merced,27,2021,260000,275000,1,6/16/2021 0:00
ML81849612,San Mateo,11,2021,2138000,2500000,7,6/25/2021 0:00
CC40955209,Contra Costa,4,2021,1980000,2200000,5,6/24/2021 0:00
BA321051572,Napa,25,2021,929000,965000,16,7/1/2021 0:00
CC40953420,Contra Costa,4,2021,549000,652500,6,6/15/2021 0:00
BE40954577,Alameda,5,2021,1099000,1200000,6,6/22/2021 0:00
EB40953458,Alameda,5,2021,799000,980000,2,6/11/2021 0:00
EB40955727,Contra Costa,4,2021,849000,1200000,7,6/30/2021 0:00
BA321039562,Sonoma,13,2021,990000,1000000,21,7/14/2021 0:00
ME221064100,Placer,10,2021,1350000,1250000,10,6/20/2021 0:00
ME221069250,El Dorado,18,2021,999000,1265000,6,6/24/2021 0:00
ME221063289,Sacramento,2,2021,459000,474000,5,6/15/2021 0:00
CRSN21136012,Butte,9,2021,140000,126000,6,6/28/2021 0:00
ME202002534,Shasta,30,2020,299000,314000,1,8/25/2020 0:00
CRPW21112930,Los Angeles,0,2021,710000,710000,49,7/13/2021 0:00
CRAR21100156,Los Angeles,0,2021,1388000,1500000,7,6/17/2021 0:00
CNSR21099335,Los Angeles,0,2021,575000,575000,0,6/14/2021 0:00
CRCV21120260,San Bernardino,8,2021,569900,590000,12,6/15/2021 0:00
CRDW21133019,San Bernardino,8,2021,510000,535000,5,6/23/2021 0:00
CRPTP2104003,San Diego,7,2021,499950,565000,52,6/14/2021 0:00
CRSW21125116,Riverside,3,2021,625000,650000,7,6/21/2021 0:00
CRPV21104978,Orange,1,2021,899000,1000000,37,6/22/2021 0:00
ML81851473,Santa Clara,6,2021,2148000,2350000,7,7/7/2021 0:00
EB40954862,Contra Costa,4,2021,700000,700000,0,6/17/2021 0:00
CC40954978,Contra Costa,4,2021,1995000,2255000,4,6/22/2021 0:00
BE40953847,Alameda,5,2021,1098888,1300000,6,6/17/2021 0:00
EB40954829,Alameda,5,2021,5700000,5700000,0,6/17/2021 0:00
BA321053109,Sonoma,13,2021,599000,640000,19,7/7/2021 0:00
ME221064850,Sacramento,2,2021,415000,450000,4,6/13/2021 0:00
ME221023146,El Dorado,18,2021,1100000,1155000,1,6/15/2021 0:00
ME202000804,Yuba,21,2020,309900,308900,85,5/29/2020 0:00
ME201902375,Butte,9,2019,778000,778000,45,7/1/2019 0:00
ME201903345,Butte,9,2019,185000,185000,0,9/24/2019 0:00
ME201703214,Sutter,23,2019,165000,165000,606,5/26/2019 0:00
CRCV21122694,Los Angeles,0,2021,799900,865000,23,6/30/2021 0:00
CRNDP2106639,San Diego,7,2021,900000,955000,4,6/13/2021 0:00
CROC21142127,Orange,1,2021,1550000,1550000,0,4/30/2021 0:00
CRV1-6509,Ventura,12,2021,749900,760000,7,6/24/2021 0:00
CRV1-6381,Ventura,12,2021,699999,735000,4,6/15/2021 0:00
ML81848524,San Mateo,11,2021,2895000,3000000,0,6/11/2021 0:00
BA321060303,Napa,25,2021,1050000,1275000,5,7/7/2021 0:00
CC40958076,Alameda,5,2021,895000,840000,16,3/26/2021 0:00
ME221074642,Stanislaus,16,2021,585000,620000,1,6/26/2021 0:00
ME221068473,Placer,10,2021,1350000,1430000,4,6/19/2021 0:00
ME221065982,Sacramento,2,2021,450000,470000,20,6/14/2021 0:00
ME221064158,Placer,10,2021,679000,679000,5,6/15/2021 0:00
TM21-747158,Los Angeles,0,2021,1699000,1925000,12,6/21/2021 0:00
CRSW21117942,Los Angeles,0,2021,600000,600000,4,6/1/2021 0:00
CRPW21135327,Los Angeles,0,2021,699999,705000,9,6/30/2021 0:00
CRSB21146584,Los Angeles,0,2021,2400000,2400000,0,5/29/2021 0:00
CRPW21129120,Orange,1,2021,2050000,2050000,15,6/29/2021 0:00
CRP1-5323,Los Angeles,0,2021,2850000,3235000,42,7/5/2021 0:00
CRNDP2106749,San Diego,7,2021,749000,730000,12,6/14/2021 0:00
CRPTP2104182,San Diego,7,2021,499000,515000,6,6/20/2021 0:00
CROC21154233,Orange,1,2021,730000,730000,0,7/14/2021 0:00
CROC21124294,Orange,1,2021,999900,1085000,9,6/17/2021 0:00
CRV0-219007806,Ventura,12,2019,732000,722000,14,7/9/2019 0:00
CRPI21131749,Santa Barbara,29,2021,509900,545000,5,6/23/2021 0:00
ML81848232,San Mateo,11,2021,950000,1100000,0,6/10/2021 0:00
CC40955114,Contra Costa,4,2021,1430000,1430000,0,6/18/2021 0:00
CC40954585,Contra Costa,4,2021,2395000,2675000,8,6/24/2021 0:00
CC40953613,Contra Costa,4,2021,378000,465000,5,6/15/2021 0:00
BA321053458,Sonoma,13,2021,1100000,1074000,8,6/1/2021 0:00
BA321051075,Solano,14,2021,740000,740000,26,6/1/2021 0:00
ME221065683,Placer,10,2021,850000,900000,10,6/21/2021 0:00
ME221074848,El Dorado,18,2021,599000,625000,5,6/30/2021 0:00
ME201903799,Butte,9,2020,76900,72000,260,7/20/2020 0:00
ME202100928,Sutter,23,2021,749900,775000,4,4/19/2021 0:00
TM21-747262,Los Angeles,0,2021,1298000,1515000,12,6/27/2021 0:00
TM21-747046,Los Angeles,0,2021,12500000,12500000,0,6/9/2021 0:00
CRPW21126403,Orange,1,2021,1325000,1325000,20,6/14/2021 0:00
CNSR21122391,Los Angeles,0,2021,739900,761000,6,6/14/2021 0:00
CRNDP2107198,San Diego,7,2021,1899000,1899000,9,7/1/2021 0:00
CRJT21129091,San Bernardino,8,2021,250000,255000,6,6/21/2021 0:00
CRIV21124113,Riverside,3,2021,749000,737500,4,6/13/2021 0:00
CRSW21130771,Riverside,3,2021,574900,625000,13,6/30/2021 0:00
CROC21127376,Orange,1,2021,989000,1030000,17,6/25/2021 0:00
CROC21133967,Orange,1,2021,949000,1045000,6,6/26/2021 0:00
CROC21131680,Orange,1,2021,740000,835000,4,6/21/2021 0:00
CROC21111207,Orange,1,2021,939000,1010000,25,6/16/2021 0:00
CRDW21124215,Orange,1,2021,815000,795000,23,7/2/2021 0:00
CRPW21124982,Orange,1,2021,949800,970000,6,6/16/2021 0:00
CRNS21123698,San Luis Obispo,20,2021,565000,605000,5,6/13/2021 0:00
CC40954591,Contra Costa,4,2021,719000,818000,5,6/21/2021 0:00
SF421562393,Alameda,5,2021,699000,835000,12,6/28/2021 0:00
CC40954224,Contra Costa,4,2021,749000,825000,10,6/28/2021 0:00
BA321055437,Marin,17,2021,1725000,1725000,0,6/18/2021 0:00
ML81853281,Santa Clara,6,2021,888888,1100000,0,7/13/2021 0:00
ML81850322,Santa Clara,6,2021,998000,1004500,8,7/1/2021 0:00
EB40954141,Stanislaus,16,2021,315000,325000,9,6/21/2021 0:00
ME221066045,Yolo,24,2021,610000,600000,29,7/15/2021 0:00
ME221070579,Sacramento,2,2021,669888,724888,6,6/23/2021 0:00
ME221069242,Sacramento,2,2021,374999,395000,6,6/22/2021 0:00
ME221066093,Sacramento,2,2021,399000,399000,4,6/22/2021 0:00
ME221069678,Sacramento,2,2021,630000,690000,5,6/21/2021 0:00
ME221068364,Sacramento,2,2021,399000,450000,13,6/28/2021 0:00
CRCV21120947,Los Angeles,0,2021,550000,600000,10,6/14/2021 0:00
CRNDP2106752,San Diego,7,2021,1299000,1280000,0,6/11/2021 0:00
CROC21128007,Orange,1,2021,800000,800000,2,6/13/2021 0:00
ML81853524,San Mateo,11,2021,1898999,2200000,2,7/14/2021 0:00
SF421565828,San Francisco,19,2021,1828000,2400000,11,7/2/2021 0:00
SF421566136,San Francisco,19,2021,3900000,3900000,0,7/1/2021 0:00
SF421561574,San Francisco,19,2021,1250000,1250000,3,5/9/2021 0:00
CC40953564,Contra Costa,4,2021,725000,830000,9,6/18/2021 0:00
BE40956867,Alameda,5,2021,575000,715000,7,7/9/2021 0:00
EB40953690,Alameda,5,2021,995000,1240000,12,6/22/2021 0:00
BA321056526,Marin,17,2021,2495000,3450000,7,7/1/2021 0:00
BA321050080,Marin,17,2021,2795000,3110000,7,6/30/2021 0:00
ME202000165,Stanislaus,16,2020,379900,379000,18,2/4/2020 0:00
ME221072065,Sacramento,2,2021,499000,545000,4,6/25/2021 0:00
ME221067407,Sacramento,2,2021,790000,775000,7,6/18/2021 0:00
ME221064842,Placer,10,2021,599000,587000,7,6/17/2021 0:00
ME221066444,Sacramento,2,2021,425000,452500,3,6/14/2021 0:00
CNSR21148317,Los Angeles,0,2021,3375000,3375000,0,4/30/2021 0:00
CRPW21126977,Los Angeles,0,2021,399999,435000,6,6/17/2021 0:00
CRDW21123076,Los Angeles,0,2021,680000,710000,17,6/24/2021 0:00
CROC21134764,Los Angeles,0,2021,1100000,1143000,5,6/28/2021 0:00
CRAR21139928,Los Angeles,0,2021,799000,875000,9,7/7/2021 0:00
CRNDP2106634,San Diego,7,2021,625000,636000,7,6/16/2021 0:00
CRSW21129378,Riverside,3,2021,440000,440000,3,6/18/2021 0:00
CRPW21129342,Orange,1,2021,650000,650000,0,6/13/2021 0:00
CNSR21127471,Los Angeles,0,2021,500000,500000,2,6/14/2021 0:00
ML81850198,Monterey,22,2021,1795000,2150000,3,6/25/2021 0:00
EB40953733,Alameda,5,2021,995000,1465000,12,6/22/2021 0:00
EB40953660,Alameda,5,2021,1799000,2260000,12,6/22/2021 0:00
BA321051436,Marin,17,2021,950000,1200000,0,5/29/2021 0:00
ME221067658,San Joaquin,15,2021,640000,672500,5,6/22/2021 0:00
BA321053951,Sonoma,13,2021,2499000,2600000,0,6/15/2021 0:00
BA321059400,Sonoma,13,2021,1300000,1300000,68,6/24/2021 0:00
ME221065458,Sacramento,2,2021,625000,635000,13,6/23/2021 0:00
BA321058446,Solano,14,2021,350000,405000,3,6/28/2021 0:00
ME221069405,Sacramento,2,2021,699999,758000,23,6/23/2021 0:00
ME221080684,Sacramento,2,2021,320000,320000,32,7/7/2021 0:00
ME221072685,Sacramento,2,2021,410000,459000,6,6/28/2021 0:00
ME221057209,Sacramento,2,2021,429000,450000,4,6/15/2021 0:00
ME221063982,Sacramento,2,2021,629000,681000,5,6/22/2021 0:00
CRSN21132651,Butte,9,2021,559000,572000,5,6/23/2021 0:00
CRSB21135622,Los Angeles,0,2021,675000,780000,7,7/1/2021 0:00
CRMB21126162,Los Angeles,0,2021,738888,810000,9,6/18/2021 0:00
CRP1-5228,Los Angeles,0,2021,850000,1025000,10,6/24/2021 0:00
CRP0-819004097,Los Angeles,0,2019,1250000,1181000,13,9/17/2019 0:00
CRAR21137191,San Bernardino,8,2021,999000,1020000,6,6/30/2021 0:00
CRIV21056617,San Bernardino,8,2021,215000,204250,2,3/18/2021 0:00
CRNP21125433,Orange,1,2021,3795000,3580000,0,6/9/2021 0:00
CRPW21127747,Orange,1,2021,839900,870000,1,6/13/2021 0:00
ML81853539,Santa Clara,6,2021,3865000,3865000,2,7/14/2021 0:00
ML81849100,San Mateo,11,2021,1895000,2120000,1,6/17/2021 0:00
BE40954974,Alameda,5,2021,837000,935000,7,6/25/2021 0:00
BA321057942,Napa,25,2021,799000,815000,8,7/7/2021 0:00
BE40954349,Alameda,5,2021,1685000,1810000,15,6/23/2021 0:00
CC40955775,Contra Costa,4,2021,1295000,1460000,6,6/29/2021 0:00
BA321051369,Marin,17,2021,1395000,1510000,6,6/16/2021 0:00
ML81849337,Santa Clara,6,2021,1450000,1760000,7,6/24/2021 0:00
ME221065787,San Joaquin,15,2021,549900,580000,7,6/17/2021 0:00
ME221070383,Tuolumne,41,2021,450000,456000,3,6/20/2021 0:00
BA321051359,Sonoma,13,2021,675000,675000,22,7/7/2021 0:00
BA321049279,Solano,14,2021,629000,663000,6,6/16/2021 0:00
ME221058116,Sacramento,2,2021,629000,711000,9,6/19/2021 0:00
ME221066471,Sacramento,2,2021,499800,555000,5,6/16/2021 0:00
ME221067754,Yuba,21,2021,450000,450000,0,6/12/2021 0:00
ME202000622,Sutter,23,2020,417000,410000,154,7/26/2020 0:00
CRPW21108772,Los Angeles,0,2021,849000,950000,29,6/17/2021 0:00
TM21-748504,Los Angeles,0,2021,575000,575000,0,6/14/2021 0:00
CNSR21136879,Los Angeles,0,2021,1250000,1400000,9,7/2/2021 0:00
CRJT21128196,San Bernardino,8,2021,429000,560000,7,6/20/2021 0:00
CRCV21122559,San Bernardino,8,2021,550000,565000,14,6/21/2021 0:00
CRNP21082275,Orange,1,2021,5688000,5537000,1,4/17/2021 0:00
CRNP21146816,Orange,1,2021,2450000,2400000,0,7/7/2021 0:00
CROC21120892,Orange,1,2021,1299000,1425000,10,6/14/2021 0:00
BE40956010,Alameda,5,2021,825000,879375,6,6/30/2021 0:00
BE40958705,Alameda,5,2021,899000,950000,0,7/14/2021 0:00
ME221066012,San Joaquin,15,2021,559000,575000,7,6/22/2021 0:00
ME221068261,Merced,27,2021,339900,360000,3,6/14/2021 0:00
BA321051743,Sonoma,13,2021,2349000,2349000,28,7/9/2021 0:00
ME221047101,Sacramento,2,2021,579888,615000,5,6/21/2021 0:00
ME221068470,Sacramento,2,2021,490000,520000,5,6/22/2021 0:00
ME202001084,Placer,10,2020,379995,355000,63,6/1/2020 0:00
BA321053756,Solano,14,2021,550000,550000,48,6/3/2021 0:00
ME221075719,Butte,9,2021,410000,367500,0,6/26/2021 0:00
CRSN21128666,Butte,9,2021,375000,380000,20,6/22/2021 0:00
CNSR21125563,Los Angeles,0,2021,899000,950000,13,6/22/2021 0:00
TM21-747948,Los Angeles,0,2021,3549000,3525000,14,6/25/2021 0:00
CRPW21127535,Los Angeles,0,2020,539900,550000,9,6/20/2020 0:00
CRPW21092231,Los Angeles,0,2021,1050000,1050000,49,6/17/2021 0:00
CRPW21124454,Los Angeles,0,2021,995000,1100000,8,6/16/2021 0:00
CREV21114744,San Bernardino,8,2021,425000,450000,22,6/15/2021 0:00
CRIV21142607,Riverside,3,2021,383000,420000,6,7/7/2021 0:00
CRIG21111087,Riverside,3,2021,525000,575000,29,6/22/2021 0:00
CRSW21137321,Riverside,3,2021,525000,525000,7,7/1/2021 0:00
CRNP21117186,Orange,1,2021,3500000,3500000,0,4/1/2021 0:00
CRTR21123018,Riverside,3,2021,785000,865000,4,6/12/2021 0:00
CNSR21127362,Ventura,12,2021,459990,540126,6,6/17/2021 0:00
ML81848218,San Mateo,11,2021,1700000,2280000,7,6/17/2021 0:00
ML81852260,San Mateo,11,2021,1125000,1225000,0,7/7/2021 0:00
SF421560679,San Francisco,19,2021,998000,1460000,8,6/18/2021 0:00
BA321057570,Solano,14,2021,639000,755000,7,7/1/2021 0:00
BE40954331,Contra Costa,4,2021,2800000,2800000,0,6/15/2021 0:00
ML81848073,Santa Clara,6,2021,899000,937000,22,7/1/2021 0:00
BE40953941,Merced,27,2021,480000,490000,3,6/14/2021 0:00
ME221068886,Stanislaus,16,2021,460000,475000,3,6/18/2021 0:00
ME221051933,Sacramento,2,2021,475000,510000,5,6/15/2021 0:00
ME221065027,Placer,10,2021,809000,825000,7,6/17/2021 0:00
ME221065770,Placer,10,2021,729000,789000,4,6/14/2021 0:00
ME221064799,Sacramento,2,2021,559500,600000,6,6/16/2021 0:00
CROR21129697,Butte,9,2021,695000,687500,7,6/22/2021 0:00
ME201902650,Butte,9,2019,215000,215000,85,10/23/2019 0:00
CRPW21092030,Los Angeles,0,2021,980000,980000,1,4/30/2021 0:00
CROC21136500,Los Angeles,0,2021,1628800,1768000,5,6/28/2021 0:00
CNSR21127550,Los Angeles,0,2021,650000,707500,14,6/18/2021 0:00
CRIV21128060,Riverside,3,2021,399000,405000,7,6/21/2021 0:00
CRSW21123524,Riverside,3,2021,775000,775000,0,4/29/2021 0:00
CROC21076246,Orange,1,2021,1388000,1450000,16,6/14/2021 0:00
CRPW21132299,Orange,1,2021,759000,785000,5,6/20/2021 0:00
CRNS21131051,San Luis Obispo,20,2021,410000,420000,4,6/20/2021 0:00
CRSW21127583,Santa Barbara,29,2021,449000,499000,4,6/16/2021 0:00
ML81850957,San Mateo,11,2021,983000,1128000,6,7/1/2021 0:00
BE40953701,Alameda,5,2021,999888,1151000,2,6/12/2021 0:00
BE40954923,Alameda,5,2021,1498000,1675000,3,6/20/2021 0:00
EB40956155,Alameda,5,2021,2100000,2650000,8,7/3/2021 0:00
ML81849092,Santa Clara,6,2021,2499000,3272000,8,6/24/2021 0:00
BA321056825,Sonoma,13,2021,1285000,1300000,2,6/26/2021 0:00
ME221064705,Sacramento,2,2021,390000,415000,7,6/16/2021 0:00
ME221068890,Placer,10,2021,450000,487500,5,6/22/2021 0:00
ME221066383,Yolo,24,2021,499000,520000,5,6/16/2021 0:00
ME221070917,Sacramento,2,2021,495000,535000,3,6/21/2021 0:00
ME221068635,Sacramento,2,2021,289000,310000,8,6/27/2021 0:00
CROC21132407,Los Angeles,0,2021,1445000,1445000,1,6/14/2021 0:00
TM21-753194,Los Angeles,0,2021,819000,803317,7,7/1/2021 0:00
